alert_id,detected_timestamp,resolved_timestamp,hostname,user_id,endpoint_product,alert_name,severity,status,description,file_path,process_name,sha256,assigned_to,device_criticality,severity_rank,resolution_duration_hours
EPA00001006,2026-08-09 00:37:43,2026-08-09 00:00:00,LPT-10479,EMP10479,CrowdStrike,Credential dumping attempt,Medium,Open,User reported machine slowdown after popup. AV alert generated.,D:\Projects\scripts\cleanup.ps1,winword.exe,82f80d5bbfd5f9d99d446ad5ea125bf60df83add76dfc8e1b1a2915bc8e8c8f1,Unknown,Low,2,62.99
EPA00002228,2026-08-15 05:54:37,2026-08-17 00:00:00,WS-10982,EMP10982,SentinelOne,Credential dumping attempt,Critical,New,Suspicious script execution observed. Logs attached.,Unknown,Unknown,Unknown,unassigned,Critical,4,42.09
EPA00004824,2026-08-05 00:00:00,2026-08-06 16:56:06,LPT-12060,EMP12060,SentinelOne,USB device blocked,Medium,Resolved,Alert generated from heuristic engine. Possible false positive.,Unknown,cmd.exe,9f944399fdb20c5715e266c37946a1056e9f03144496d2489a40039b8f5ec4fa,admin,Low,2,40.94
EPA00003195,2026-08-03 10:51:10,2026-08-04 06:51:10,VDR-12225,EMP12225,SYMANTEC,Ransomware Activity,Low,False Positive,Malicious file blocked. User notified. Need validation.,C:\ProgramData\svc\agent.dll,chrome.exe,ff5d726bc8cc8561841eb6a7a2a040a0c290a51008a9b5599961508835fb2141,unassigned,Low,1,20.0
EPA00002639,2026-08-14 06:43:47,2026-08-15 19:43:47,WS-10686,EMP10686,McAfee,Unauthorized USB,Medium,In Progress,Alert triggered by abnormal network connection.,C:\Users\user\AppData\Local\Temp\cache.bin,chrome.exe,Unknown,incident.team,Medium,2,37.0
EPA00002179,Unknown,2026-09-09 00:00:00,WS-10115,EMP10115,SYMANTEC,Browser hijack attempt,Medium,Unassigned,Endpoint protection detected suspicious activity on host.,C:\ProgramData\svc\agent.dll,msedge.exe,Unknown,Unknown,Critical,2,62.99
EPA00004699,2026-09-06 04:50:07,2026-09-04 04:50:07,LPT-12780,EMP12780,CrowdStrike,Suspicious PowerShell Execution,Low,Closed,Process attempted to access sensitive directory.,C:\Users\Public\Downloads\invoice.exe,chrome.exe,36589656e0b747a11cdb144964395e5505797a38b17ed3ca6b8df3b24ebe1014,Unknown,High,1,62.99
EPA00000697,Unknown,Unknown,LPT-10750,EMP10750,Windows Defender,Ransomware Activity,Medium,New,Alert triggered by abnormal network connection.,C:\Users\user\Desktop\salary.xlsx,Unknown,b6d014ea7b66c94b253c23b7ce7585f93953aef848c006b3dde2c0d40fb03feb,unassigned,Medium,2,62.99
EPA00004604,2026-08-20 02:09:20,Unknown,LPT-12355,EMP12355,McAfee,Malware detected,Medium,Unassigned,Endpoint protection detected suspicious activity on host.,C:\ProgramData\svc\agent.dll,chrome.exe,552d8835d5ebd128192660665ac1f181f3a7aab67c5d97de64da4ea391cb99c5,soc.analyst1,Unknown,2,62.99
EPA00001374,2026-08-24 05:28:33,2026-08-27 00:00:00,LPT-11085,EMP11085,CrowdStrike,Lateral movement detected,Critical,Open,Multiple failed attempts to disable security agent.,C:\Users\Public\Downloads\invoice.exe,msedge.exe,c46bb7fafa24dd5b577b4a8fef4482b5e3f64b391aae8277491d67c6f9b7402c,unassigned,Medium,4,66.52
EPA00000857,2026-08-21 00:00:00,Unknown,LPT-11017,EMP11017,McAfee,Unusual admin share access,Medium,Resolved,User reported machine slowdown after popup. AV alert generated.,C:\Windows\System32\drivers\etc\hosts,unknown,ed2cca4ff66ecd09806cadce07913156bd2f266b4bbd28bcc40398fe20697c70,Unknown,High,2,62.99
EPA00000859,Unknown,2026-08-15 01:21:40,LPT-12718,EMP12718,SentinelOne,Malware detected,Low,False Positive,Multiple failed attempts to disable security agent.,E:\Backup\data.rar,chrome.exe,09c110056e65f076d9ef79d6ac4dbcd8ef3857b6d3013ae3a0429b876ae030ed,incident.team,Low,1,62.99
EPA00000473,2026-09-04 00:04:58,2026-09-05 08:04:00,LPT-10872,EMP10872,McAfee,Unauthorized USB,Medium,New,Endpoint agent blocked execution. Review required.,E:\Backup\data.rar,chrome.exe,6968ce6ba39519c59624b89be078e0221f69eb0dc241519c7cf19fec8eaee618,incident.team,Low,2,31.98
EPA00002645,2026-08-30 00:00:00,2026-09-02 00:00:00,WS-11393,EMP11393,Quick Heal,USB device blocked,Low,Resolved,Alert triggered by abnormal network connection.,Unknown,Unknown,5c835dc6dbe96033f9109f0e322f710490615bf2d4752a7620f079aecd1e1a25,incident.team,Medium,1,72.0
EPA00007051,2026-08-11 06:07:03,Unknown,VDR-11253,EMP11253,CrowdStrike,Phishing URL blocked,Medium,In Progress,Alert generated from heuristic engine. Possible false positive.,C:\Windows\System32\drivers\etc\hosts,Unknown,ca448e9ee13cd9151ea071036311120b3ac6f947ccc140043730b1c6ed501c7a,incident.team,Low,2,62.99
EPA00006201,2026-08-19 00:00:00,2026-08-23 10:12:48,LPT-10538,EMP10538,SentinelOne,Credential dumping attempt,Medium,New,Process attempted to access sensitive directory.,Unknown,explorer.exe,1e317cb0a63444f68974f85bdc701d344d0ed425046468c03ca3cb48d61e7c87,Unknown,Critical,2,106.21
EPA00006466,2026-08-20 20:44:57,2026-08-23 00:00:00,WS-11698,EMP11698,SYMANTEC,Ransomware Activity,High,Unassigned,Malicious file blocked. User notified. Need validation.,Unknown,Unknown,a6fecc363c2f6987d251ef129dc36d4d5fc7baff8fd78c66387c380e231f60ca,admin,Critical,3,51.25
EPA00007663,2026-08-23 01:27:25,2026-08-26 08:27:25,WS-12117,EMP12117,Quick Heal,Unauthorized USB,Low,New,Threat detected after file download from external website.,C:\Windows\Temp\update.tmp,cmd.exe,b254dac3290874010617f9f0c95ca3e3191eb276757eb5908d9626df6ab51fdd,soc.analyst2,Unknown,1,79.0
EPA00005747,Unknown,2026-08-15 23:45:49,WS-10991,EMP10991,Windows Defender,Unauthorized USB,Low,Unassigned,Alert generated from heuristic engine. Possible false positive.,C:\Windows\System32\drivers\etc\hosts,explorer.exe,32fde27f68f8cb0189ef961e1f2100e276684b0c2d8ae2d462f6a756d641ce80,soc.analyst2,Medium,1,62.99
EPA00001418,2026-09-09 06:56:26,2026-09-10 09:56:26,WS-11803,EMP11803,McAfee,Malware detected,Critical,Open,Multiple failed attempts to disable security agent.,E:\Backup\data.rar,explorer.exe,167a5afeff097fe5572967fb3d300a1c3331a31eb2682eb5e49f064c70a5df2b,soc.analyst2,Low,4,27.0
EPA00000812,2026-08-30 16:18:14,2026-09-03 03:18:14,WS-11536,EMP11536,Carbon Black,Ransomware Activity,High,Investigating,Endpoint protection detected suspicious activity on host.,C:\Windows\System32\drivers\etc\hosts,cmd.exe,Unknown,Unknown,Low,3,83.0
EPA00004249,2026-08-11 00:00:00,2026-08-12 10:00:55,VDR-10914,EMP10914,McAfee,Browser hijack attempt,High,Open,Endpoint agent blocked execution. Review required.,C:\Windows\Temp\update.tmp,Unknown,e140c67bd72dd6ea11188559bc4162c6d6f0c0f95f0cf7ddaa90df6f6f40ecb3,soc.analyst1,Critical,3,34.02
EPA00000958,2026-08-20 19:06:13,2026-08-21 20:06:13,WS-12834,EMP12834,Kaspersky,Browser hijack attempt,Critical,Open,Threat detected after file download from external website.,Unknown,winword.exe,Unknown,soc.analyst2,Low,4,25.0
EPA00007606,2026-08-06 00:00:00,Unknown,LPT-11716,EMP11716,Defender,Credential dumping attempt,Low,Resolved,Process attempted to access sensitive directory.,C:\Users\user\Desktop\salary.xlsx,cmd.exe,05f644ee5e3ad012ccaa21aab2d2bbaa868bc73576d2b8f3e66f63e32e0f268d,Unknown,High,1,62.99
EPA00002477,2026-09-08 01:03:51,Unknown,WS-10866,EMP10866,Carbon Black,Browser hijack attempt,Low,New,Endpoint protection detected suspicious activity on host.,Unknown,powershell.exe,Unknown,Unknown,Unknown,1,62.99
EPA00007482,2026-08-04 01:52:08,2026-08-04 09:52:08,LPT-12704,EMP12704,Defender,MALWARE_DETECTED,Medium,False Positive,Process attempted to access sensitive directory.,E:\Backup\data.rar,msedge.exe,45d13297604cdfdd4876ab6b55bbd47365ec96d19594a124aaf310e7b6fa2c4b,unassigned,High,2,8.0
EPA00002359,2026-09-08 07:09:00,2026-09-11 22:09:43,VDR-12020,EMP12020,McAfee,suspicious_powershell,High,Open,Alert triggered by abnormal network connection.,C:\Windows\System32\drivers\etc\hosts,python.exe,06b64f597df772818ef46c6295de3cefc6f444ef8fb444079956a8d343f29272,admin,Unknown,3,87.01
EPA00005929,2026-08-09 16:37:20,2026-08-13 22:37:20,WS-12360,EMP12360,Kaspersky,Phishing URL blocked,Medium,Resolved,Endpoint protection detected suspicious activity on host.,C:\Users\user\AppData\Local\Temp\cache.bin,python.exe,da9318f61bc94af7fbce3d8439709ebcf15ad09b2e12faf86cfb431f52e31816,incident.team,Unknown,2,102.0
EPA00006035,2026-08-11 15:12:09,2026-08-16 05:12:09,VDR-11930,EMP11930,SYMANTEC,ransomware_behavior,Medium,Closed,Malicious file blocked. User notified. Need validation.,D:\Projects\scripts\cleanup.ps1,explorer.exe,b145ab084bd8e2812573a9b26c0f62f46c50427c3c8abe965c427b1d1e800d52,Unknown,Low,2,110.0
EPA00007594,2026-08-24 01:18:19,2026-08-27 19:18:19,WS-12751,EMP12751,Defender,Credential dumping attempt,Medium,New,Suspicious script execution observed. Logs attached.,C:\Users\user\Desktop\salary.xlsx,powershell.exe,fcbf0cad62a122d796dc22674fba2ec1884921b72aaa9c0a32ee28add994cce0,admin,Critical,2,90.0
EPA00005915,2026-08-09 22:00:21,2026-08-12 02:00:21,VDR-11150,EMP11150,Carbon Black,MALWARE_DETECTED,Critical,Open,Threat detected after file download from external website.,Unknown,excel.exe,870ce10390f05321b421fde2f1031db10ae97c5d8994d7c51b979d77cc3bd507,unassigned,Unknown,4,52.0
EPA00007773,2026-08-28 21:16:14,2026-08-31 00:00:00,LPT-12375,EMP12375,CrowdStrike,MALWARE_DETECTED,Medium,In Progress,Process attempted to access sensitive directory.,D:\Projects\scripts\cleanup.ps1,python.exe,067e167eb6391bf562bda44baac64cb319a2e76a1e2c6f808da2e0694f5a8886,admin,Low,2,50.73
EPA00006904,2026-08-06 18:32:52,Unknown,Unknown,EMP10506,McAfee,Trojan:Win32,Low,Unassigned,Malicious file blocked. User notified. Need validation.,Unknown,Unknown,Unknown,Unknown,Medium,1,62.99
EPA00007229,2026-09-09 00:00:00,2026-09-14 07:10:11,LPT-10905,EMP10905,Kaspersky,Credential dumping attempt,Low,Closed,Alert generated from heuristic engine. Possible false positive.,C:\Users\Public\Downloads\invoice.exe,python.exe,Unknown,unassigned,Low,1,127.17
EPA00007109,2026-08-10 14:03:31,2026-08-13 18:03:31,VDR-10012,EMP10012,Quick Heal,Suspicious PowerShell Execution,Low,New,Alert generated from heuristic engine. Possible false positive.,D:\Projects\scripts\cleanup.ps1,Unknown,Unknown,incident.team,Medium,1,76.0
EPA00004354,Unknown,2026-08-27 18:46:38,WS-11022,EMP11022,SYMANTEC,suspicious_powershell,Low,Open,Multiple failed attempts to disable security agent.,C:\Windows\System32\drivers\etc\hosts,explorer.exe,Unknown,soc.analyst1,Critical,1,62.99
EPA00007808,2026-08-29 23:04:00,2026-08-28 16:04:06,VDR-11940,EMP11940,Defender,Lateral movement detected,High,False Positive,Endpoint protection detected suspicious activity on host.,Unknown,Unknown,3bace7af4286888d9b723b5d7810ead0899a900c6476f02a920aa66318ddd2ab,soc.analyst1,Medium,3,62.99
EPA00006650,Unknown,2026-09-01 20:23:02,LPT-11561,EMP11561,SYMANTEC,USB device blocked,Low,Open,Multiple failed attempts to disable security agent.,C:\Users\user\AppData\Local\Temp\cache.bin,cmd.exe,aa9c10f1bdbd6dc4f45ffe14e656f5092237fe424ff11201cb625760c1632c7c,incident.team,High,1,62.99
EPA00006898,2026-08-23 19:30:23,2026-08-25 08:30:00,Unknown,EMP11136,Carbon Black,MALWARE_DETECTED,High,Open,Multiple failed attempts to disable security agent.,C:\Windows\System32\drivers\etc\hosts,msedge.exe,Unknown,Unknown,Unknown,3,36.99
EPA00000240,2026-08-04 03:52:08,Unknown,WS-12686,EMP12686,SYMANTEC,Credential dumping attempt,High,New,Threat detected after file download from external website.,Unknown,cmd.exe,633982f579075d4dcbeb478a3d6bbf4d468637ef44139794ab7327ca2fbfa347,Unknown,Medium,3,62.99
EPA00006365,2026-08-13 20:24:40,2026-08-15 01:24:40,LPT-11062,EMP11062,Quick Heal,Keylogger suspected,Low,Unassigned,Suspicious script execution observed. Logs attached.,E:\Backup\data.rar,cmd.exe,690afd5dc241f62a016c32e76eb23a1af07885dbbbb1ba5ea7bf218359cedfef,admin,Critical,1,29.0
EPA00003758,2026-08-01 20:05:03,2026-08-04 18:05:03,VDR-11394,EMP11394,Windows Defender,Trojan:Win32,Medium,Unassigned,Suspicious script execution observed. Logs attached.,C:\Users\Public\Downloads\invoice.exe,Unknown,Unknown,unassigned,Unknown,2,70.0
EPA00003974,2026-08-25 03:56:39,2026-08-26 00:56:00,LPT-10522,EMP10522,SYMANTEC,Unauthorized USB,Medium,Unassigned,User reported machine slowdown after popup. AV alert generated.,C:\Windows\System32\drivers\etc\hosts,winword.exe,9e6ff78328c2c59daae41b871aad945927039da06408d9371a082a092b7b38c5,admin,High,2,20.99
EPA00005188,2026-08-16 00:00:00,2026-08-20 12:19:19,Unknown,EMP11612,SYMANTEC,MALWARE_DETECTED,Low,False Positive,Alert triggered by abnormal network connection.,E:\Backup\data.rar,powershell.exe,Unknown,Unknown,Low,1,108.32
EPA00006748,2026-08-29 12:37:13,2026-08-31 17:37:13,VDR-12023,EMP12023,SentinelOne,USB device blocked,Low,Resolved,Suspicious script execution observed. Logs attached.,C:\Windows\System32\drivers\etc\hosts,python.exe,Unknown,soc.analyst1,Unknown,1,53.0
EPA00005426,2026-08-09 10:44:28,Unknown,LPT-11656,EMP11656,Windows Defender,Malware detected,High,Resolved,Multiple failed attempts to disable security agent.,Unknown,unknown,98ea9967cecd02db11089c2ba9912b4985acb235542bdc425105db49163e5ac9,unassigned,Critical,3,62.99
EPA00002500,2026-08-08 22:06:14,2026-08-11 09:06:14,VDR-10296,EMP10296,Carbon Black,ransomware_behavior,Low,Closed,Endpoint protection detected suspicious activity on host.,C:\Users\user\AppData\Local\Temp\cache.bin,python.exe,f2fd93c8066d1694131698428feb0ec3d75c0816fd6e45736d1204c223f174ac,soc.analyst1,High,1,59.0
EPA00002930,2026-08-07 20:05:28,2026-08-09 00:00:00,WS-11211,EMP11211,SYMANTEC,Suspicious PowerShell Execution,High,New,User reported machine slowdown after popup. AV alert generated.,Unknown,unknown,aa5e03168da6dc85be178d23542826bfe6a2bab7862a4efbd862eadf1ee1c0fd,admin,Critical,3,27.91
EPA00001587,2026-08-21 00:00:00,2026-08-26 02:35:11,VDR-10135,EMP10135,Quick Heal,Unauthorized USB,Medium,Resolved,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\Desktop\salary.xlsx,powershell.exe,Unknown,unassigned,Medium,2,122.59
EPA00005738,Unknown,2026-08-29 15:30:34,LPT-11884,EMP11884,CrowdStrike,ransomware_behavior,Medium,In Progress,Endpoint protection detected suspicious activity on host.,C:\Users\user\AppData\Local\Temp\cache.bin,powershell.exe,532154aa8da9be6a8058b35063668278dc9a3681fc1121a6489c654786da86aa,unassigned,Low,2,62.99
EPA00004191,Unknown,2026-08-29 12:53:47,WS-12170,EMP12170,Kaspersky,MALWARE_DETECTED,High,False Positive,Threat detected after file download from external website.,Unknown,Unknown,96cffe09a99306fef075ef0f368b482a1b2b8be7bebc22649c79a8dbb2c361a7,incident.team,Medium,3,62.99
EPA00006761,Unknown,2026-09-11 21:34:15,WS-11860,EMP11860,SYMANTEC,MALWARE_DETECTED,High,New,Alert generated from heuristic engine. Possible false positive.,D:\Projects\scripts\cleanup.ps1,chrome.exe,6128519d3b33127866b950d44563823d6b720a94b94f3b10db6cf6f6709c0ddc,soc.analyst1,Medium,3,62.99
EPA00004251,2026-08-26 00:08:00,2026-08-28 06:08:29,VDR-12281,EMP12281,CrowdStrike,Credential dumping attempt,Low,New,Threat detected after file download from external website.,E:\Backup\data.rar,python.exe,591daed499751107cb161f770c7859fd37f219720773786b08f6712923b3c78d,admin,Low,1,54.01
EPA00005721,2026-08-01 18:38:30,2026-08-02 03:38:30,LPT-12474,EMP12474,Quick Heal,Phishing URL blocked,High,False Positive,Endpoint agent blocked execution. Review required.,C:\Users\user\AppData\Local\Temp\cache.bin,python.exe,975d98653850a57884dfae78631d4e267af72f4777c45287d89d842123fb8ba6,Unknown,Unknown,3,9.0
EPA00002886,2026-08-30 21:49:03,2026-09-02 22:49:03,WS-12410,EMP12410,Carbon Black,Lateral movement detected,Medium,Open,Endpoint agent blocked execution. Review required.,Unknown,cmd.exe,0edd030121e8f7d8a532191fb7f30ae68968e09f67eb93c88b5144e6aadb1650,soc.analyst2,High,2,73.0
EPA00004370,2026-08-22 00:00:00,2026-08-23 08:25:20,VDR-12497,EMP12497,Defender,Phishing URL blocked,Medium,Investigating,Alert triggered by abnormal network connection.,C:\Users\user\AppData\Local\Temp\cache.bin,explorer.exe,9893b42960e2a985d4324b035861edea804ed6a390826c169f866b332ca1bf59,Unknown,Critical,2,32.42
EPA00002128,Unknown,Unknown,WS-12003,EMP12003,McAfee,Unusual admin share access,Medium,False Positive,Process attempted to access sensitive directory.,C:\Windows\System32\drivers\etc\hosts,msedge.exe,e0ecd5b2f6b0b057031a7347614717585eba87608f9c4d323895f64317e852cf,soc.analyst1,High,2,62.99
EPA00007322,2026-09-01 19:51:00,2026-09-06 00:00:00,LPT-12349,EMP12349,CrowdStrike,Unauthorized USB,Low,False Positive,Multiple failed attempts to disable security agent.,C:\Users\user\AppData\Local\Temp\cache.bin,excel.exe,Unknown,admin,Medium,1,100.15
EPA00005828,2026-08-21 00:00:00,2026-08-25 12:30:55,LPT-11357,EMP11357,McAfee,MALWARE_DETECTED,Low,Open,Alert generated from heuristic engine. Possible false positive.,Unknown,Unknown,0a7b4b4d50fa6743fbd042dcd548fea2de6073a08ad03102aeac074a4e078fbd,soc.analyst2,Critical,1,108.52
EPA00001056,2026-08-21 10:32:00,Unknown,Unknown,EMP11961,CrowdStrike,suspicious_powershell,Medium,False Positive,Endpoint agent blocked execution. Review required.,Unknown,Unknown,04d694d8c512f471c520d8004fc8ede13d3b60248a138cff6cf20bc854e8c319,unassigned,High,2,62.99
EPA00001484,2026-08-02 18:15:51,Unknown,LPT-11276,EMP11276,Carbon Black,ransomware_behavior,Medium,False Positive,Endpoint protection detected suspicious activity on host.,C:\Users\user\Desktop\salary.xlsx,chrome.exe,Unknown,unassigned,Low,2,62.99
EPA00006860,2026-08-15 08:55:13,2026-08-15 08:55:13,VDR-10740,EMP10740,Kaspersky,Unusual admin share access,Medium,Unassigned,Alert triggered by abnormal network connection.,C:\ProgramData\svc\agent.dll,Unknown,1fac6e22c7de68cef10183d92393876d8a20f6a41a27d3dd3b69be776972809b,unassigned,Medium,2,0.0
EPA00002390,2026-08-27 00:00:00,Unknown,VDR-10848,EMP10848,Defender,ransomware_behavior,Medium,Resolved,Endpoint agent blocked execution. Review required.,C:\Windows\System32\drivers\etc\hosts,python.exe,e30e207bb16ded5c5fda7d86928442223108dd62d1567f0524d145319ae42612,Unknown,Medium,2,62.99
EPA00006472,2026-08-10 00:00:00,2026-08-14 05:30:00,WS-12853,EMP12853,Kaspersky,ransomware_behavior,Critical,False Positive,Endpoint agent blocked execution. Review required.,E:\Backup\data.rar,Unknown,3d8359ccf979946ec4462b86202b170825b994e9093fcf027ce8cf147216ad96,Unknown,High,4,101.5
EPA00006680,2026-08-05 11:34:10,Unknown,WS-12827,EMP12827,Windows Defender,ransomware_behavior,Low,Open,User reported machine slowdown after popup. AV alert generated.,Unknown,Unknown,e982d3d09353e80751ad6594a89978b9772dacb50d27a96364fc6c45bd716f2f,Unknown,Low,1,62.99
EPA00005559,2026-09-08 22:45:00,2026-09-08 02:45:49,LPT-11970,EMP11970,Kaspersky,MALWARE_DETECTED,Low,Resolved,Alert triggered by abnormal network connection.,C:\Users\user\AppData\Local\Temp\cache.bin,excel.exe,Unknown,unassigned,Unknown,1,62.99
EPA00001748,2026-08-17 08:48:03,2026-08-21 14:48:00,WS-11711,EMP11711,Windows Defender,ransomware_behavior,Medium,Closed,Alert generated from heuristic engine. Possible false positive.,C:\Users\Public\Downloads\invoice.exe,explorer.exe,470162da4c2a3d35786b2442dcbc20f77864c825731e92d863fe0f45d30a3274,incident.team,High,2,102.0
EPA00004551,2026-08-17 16:14:00,2026-08-18 21:14:53,LPT-12107,EMP12107,SentinelOne,Credential dumping attempt,Medium,New,Process attempted to access sensitive directory.,C:\Windows\System32\drivers\etc\hosts,powershell.exe,5321ed7cd30a1a5bda64c8a28bcd2e20a7b0ddeb2565b73199572e9b88ae6d78,Unknown,Low,2,29.01
EPA00001673,Unknown,Unknown,WS-10261,EMP10261,Windows Defender,Lateral movement detected,Low,Resolved,Malicious file blocked. User notified. Need validation.,C:\ProgramData\svc\agent.dll,explorer.exe,00383d5b947dcb4b10a7ed34806571cbc272f2687290322c51374d4b0ba0b822,soc.analyst1,Medium,1,62.99
EPA00001321,2026-08-18 13:54:13,2026-08-20 04:54:00,VDR-12436,EMP12436,Kaspersky,Credential dumping attempt,Low,Open,Suspicious script execution observed. Logs attached.,C:\Users\Public\Downloads\invoice.exe,cmd.exe,Unknown,Unknown,Low,1,39.0
EPA00001732,2026-09-06 23:45:31,Unknown,Unknown,EMP12372,Windows Defender,Lateral movement detected,High,Open,User reported machine slowdown after popup. AV alert generated.,C:\Windows\Temp\update.tmp,Unknown,Unknown,admin,Medium,3,62.99
